© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Juni*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2016,42806,41890,245621,243241,"5,7","40,5"
2017,54414,53542,308887,306581,"5,7","49,1"
2018,45383,44484,209421,206680,"4,6","33,1"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"6,9","7,2","4,2","4,3","-2,5","2,9"
2010,"7,1","6,9","1,2","1,2","-5,5","-1,3"
2011,"21,2","21,4","10,2","10,0","-9,0","6,4"
2012,"-8,9","-10,4","-9,3","-11,9","-0,5","-7,3"
2013,"0,7","2,2","-2,8","-0,2","-3,4","-1,9"
2014,"6,5","7,0","12,0","12,3","5,3","11,8"
2015,"-9,5","-9,8","-6,8","-6,8","3,0","-8,5"
2016,"-2,9","-3,1","-0,7","-0,8","2,2","0,8"
2017,"27,1","27,8","25,8","26,0","-1,1","21,1"
2018,"-16,6","-16,9","-32,2","-32,6","-18,7","-32,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,1","106,9","101,2","101,2","94,5","98,7"
2011,"129,8","129,8","111,6","111,3","86,0","105,0"
2012,"118,2","116,3","101,2","98,1","85,6","97,3"
2013,"119,0","118,9","98,4","97,9","82,7","95,5"
2014,"126,6","127,2","110,2","109,9","87,0","106,8"
2015,"114,7","114,8","102,7","102,5","89,6","97,8"
2016,"111,3","111,2","102,0","101,6","91,6","98,5"
2017,"141,5","142,1","128,3","128,1","90,6","119,3"
2018,"118,0","118,1","87,0","86,3","73,7","80,5"
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,21947,14808,69888,46057,"3,2","41,3"
2010,26873,16848,89386,53477,"3,3","42,6"
2011,27263,15502,95618,49826,"3,5","42,9"
2012,27008,16175,91718,50554,"3,4","44,6"
2013,26539,14944,90036,47804,"3,4","41,6"
2014,21805,13530,74202,41821,"3,4","32,0"
2015,19673,12631,64426,38044,"3,3","26,6"
2016,18751,12108,57275,36969,"3,1","26,2"
2017,24947,15977,77832,50161,"3,1","33,9"
2018,22490,14358,73193,45321,"3,3","31,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"7,5","9,8","10,8","10,8","3,0","11,3"
2010,"22,4","13,8","27,9","16,1","4,5","3,1"
2011,"1,5","-8,0","7,0","-6,8","5,4","0,6"
2012,"-0,9","4,3","-4,1","1,5","-3,2","4,1"
2013,"-1,7","-7,6","-1,8","-5,4","-0,1","-6,7"
2014,"-17,8","-9,5","-17,6","-12,5","0,3","-23,1"
2015,"-9,8","-6,6","-13,2","-9,0","-3,8","-16,9"
2016,"-4,7","-4,1","-11,1","-2,8","-6,7","-1,6"
2017,"33,0","32,0","35,9","35,7","2,1","29,5"
2018,"-9,8","-10,1","-6,0","-9,6","4,3","-6,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"122,4","113,8","127,9","116,1","104,5","103,1"
2011,"124,2","104,7","136,8","108,2","110,1","103,7"
2012,"123,1","109,2","131,2","109,8","106,6","107,9"
2013,"120,9","100,9","128,8","103,8","106,5","100,7"
2014,"99,4","91,4","106,2","90,8","106,9","77,5"
2015,"89,6","85,3","92,2","82,6","102,8","64,4"
2016,"85,4","81,8","82,0","80,3","95,9","63,4"
2017,"113,7","107,9","111,4","108,9","98,0","82,0"
2018,"102,5","97,0","104,7","98,4","102,2","76,4"
457     Leer                     ,,,,,,
 ,,,,,,
2009,30638,29641,174743,172527,"5,7","46,6"
2010,30518,29566,182404,179962,"6,0","50,0"
2011,35711,34760,201260,198710,"5,6","53,8"
2012,33767,32002,178525,174724,"5,3","48,6"
2013,30725,29675,170887,168479,"5,6","47,2"
2014,34446,33238,185165,181783,"5,4","51,2"
2015,32670,31522,182252,179658,"5,6","53,3"
2016,35096,34126,192299,189987,"5,5","47,5"
2017,41237,40226,211295,208494,"5,1","52,3"
2018,42533,40646,220438,215774,"5,2","53,1"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"12,6","13,2","3,4","3,6","-8,2","9,8"
2010,"-0,4","-0,3","4,4","4,3","4,8","7,4"
2011,"17,0","17,6","10,3","10,4","-5,7","7,6"
2012,"-5,4","-7,9","-11,3","-12,1","-6,2","-9,7"
2013,"-9,0","-7,3","-4,3","-3,6","5,2","-2,9"
2014,"12,1","12,0","8,4","7,9","-3,3","8,6"
2015,"-5,2","-5,2","-1,6","-1,2","3,8","4,0"
2016,"7,4","8,3","5,5","5,7","-1,8","-10,9"
2017,"17,5","17,9","9,9","9,7","-6,5","10,2"
2018,"3,1","1,0","4,3","3,5","1,1","1,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"99,6","99,7","104,4","104,3","104,8","107,4"
2011,"116,6","117,3","115,2","115,2","98,8","115,6"
2012,"110,2","108,0","102,2","101,3","92,7","104,4"
2013,"100,3","100,1","97,8","97,7","97,5","101,3"
2014,"112,4","112,1","106,0","105,4","94,2","110,0"
2015,"106,6","106,3","104,3","104,1","97,8","114,4"
2016,"114,6","115,1","110,0","110,1","96,1","102,0"
2017,"134,6","135,7","120,9","120,8","89,8","112,4"
2018,"138,8","137,1","126,1","125,1","90,9","114,0"
458     Oldenburg                ,,,,,,
 ,,,,,,
2009,13426,12099,26115,24166,"1,9","23,0"
2010,14429,12941,29327,27139,"2,0","25,8"
2011,14349,13164,28553,26691,"2,0","26,5"
2012,14907,13635,27651,25904,"1,9","25,3"
2013,13936,12662,26031,24209,"1,9","21,7"
2014,17167,15720,30404,28174,"1,8","26,8"
2015,15669,13867,39193,35940,"2,5","31,5"
2016,17329,15293,33164,28901,"1,9","27,0"
2017,20039,18172,37093,33826,"1,9","31,0"
2018,20628,18416,38523,33857,"1,9","30,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,0","-6,3","-1,8","0,6","5,6","-10,2"
2010,"7,5","7,0","12,3","12,3","4,5","12,3"
2011,"-0,6","1,7","-2,6","-1,7","-2,1","2,7"
2012,"3,9","3,6","-3,2","-2,9","-6,8","-4,8"
2013,"-6,5","-7,1","-5,9","-6,5","0,7","-14,2"
2014,"23,2","24,2","16,8","16,4","-5,2","23,7"
2015,"-8,7","-11,8","28,9","27,6","41,2","17,6"
2016,"10,6","10,3","-15,4","-19,6","-23,5","-14,6"
2017,"15,6","18,8","11,8","17,0","-3,3","14,9"
2018,"2,9","1,3","3,9","0,1","0,9","-2,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,5","107,0","112,3","112,3","104,5","112,3"
2011,"106,9","108,8","109,3","110,4","102,3","115,3"
2012,"111,0","112,7","105,9","107,2","95,4","109,8"
2013,"103,8","104,7","99,7","100,2","96,0","94,2"
2014,"127,9","129,9","116,4","116,6","91,1","116,5"
2015,"116,7","114,6","150,1","148,7","128,6","137,0"
2016,"129,1","126,4","127,0","119,6","98,4","117,1"
2017,"149,3","150,2","142,0","140,0","95,2","134,5"
2018,"153,6","152,2","147,5","140,1","96,0","131,2"
459     Osnabrück                ,,,,,,
 ,,,,,,
2009,36018,33805,138711,133896,"3,9","31,7"
2010,40548,37537,161828,155850,"4,0","37,1"
2011,42397,38733,157552,150620,"3,7","38,4"
2012,41222,37606,150171,140502,"3,6","37,4"
2013,44380,40500,151879,140664,"3,4","36,4"
2014,43742,39895,158951,147439,"3,6","38,1"
2015,40217,36984,148604,138971,"3,7","36,1"
2016,41670,38303,148684,139817,"3,6","40,3"
2017,47299,44122,172789,164329,"3,7","42,5"
2018,48842,44904,166602,155652,"3,4","40,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,4","-0,3","-3,6","-2,1","-0,2","-4,8"
2010,"12,6","11,0","16,7","16,4","3,6","16,7"
2011,"4,6","3,2","-2,6","-3,4","-6,9","3,5"
2012,"-2,8","-2,9","-4,7","-6,7","-2,0","-2,4"
2013,"7,7","7,7","1,1","0,1","-6,1","-2,7"
2014,"-1,4","-1,5","4,7","4,8","6,2","4,6"
2015,"-8,1","-7,3","-6,5","-5,7","1,7","-5,4"
2016,"3,6","3,6","0,1","0,6","-3,4","11,7"
2017,"13,5","15,2","16,2","17,5","2,4","5,5"
2018,"3,3","1,8","-3,6","-5,3","-6,6","-5,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"112,6","111,0","116,7","116,4","103,6","116,7"
2011,"117,7","114,6","113,6","112,5","96,5","120,9"
2012,"114,4","111,2","108,3","104,9","94,6","117,9"
2013,"123,2","119,8","109,5","105,1","88,9","114,8"
2014,"121,4","118,0","114,6","110,1","94,4","120,1"
2015,"111,7","109,4","107,1","103,8","95,9","113,6"
2016,"115,7","113,3","107,2","104,4","92,7","126,9"
2017,"131,3","130,5","124,6","122,7","94,9","133,8"
2018,"135,6","132,8","120,1","116,2","88,6","126,5"
460     Vechta                   ,,,,,,
 ,,,,,,
2009,11884,10528,25505,23252,"2,1","27,0"
2010,11544,10370,30898,28891,"2,7","28,9"
2011,12515,11366,29429,27396,"2,4","27,9"
2012,12058,10938,27311,25061,"2,3","26,3"
2013,12503,11164,30492,27729,"2,4","29,3"
2014,12526,11241,29378,26824,"2,3","25,0"
2015,13561,12424,31136,29156,"2,3","23,2"
2016,14299,13104,35219,32981,"2,5","27,6"
2017,15221,13606,36818,32583,"2,4","28,3"
2018,14139,12556,36285,32091,"2,6","30,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"11,4","10,4","7,7","6,3","-3,3","8,0"
2010,"-2,9","-1,5","21,1","24,3","24,7","6,9"
2011,"8,4","9,6","-4,8","-5,2","-12,1","-3,5"
2012,"-3,7","-3,8","-7,2","-8,5","-3,7","-5,6"
2013,"3,7","2,1","11,6","10,6","7,7","11,5"
2014,"0,2","0,7","-3,7","-3,3","-3,8","-14,6"
2015,"8,3","10,5","6,0","8,7","-2,1","-7,2"
2016,"5,4","5,5","13,1","13,1","7,3","19,0"
2017,"6,4","3,8","4,5","-1,2","-1,8","2,4"
2018,"-7,1","-7,7","-1,4","-1,5","6,1","6,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"97,1","98,5","121,1","124,3","124,7","106,9"
2011,"105,3","108,0","115,4","117,8","109,6","103,2"
2012,"101,5","103,9","107,1","107,8","105,5","97,4"
2013,"105,2","106,0","119,6","119,3","113,6","108,5"
2014,"105,4","106,8","115,2","115,4","109,3","92,7"
2015,"114,1","118,0","122,1","125,4","107,0","86,0"
2016,"120,3","124,5","138,1","141,8","114,8","102,3"
2017,"128,1","129,2","144,4","140,1","112,7","104,7"
2018,"119,0","119,3","142,3","138,0","119,6","112,0"
461     Wesermarsch              ,,,,,,
 ,,,,,,
2009,16235,15555,68549,65676,"4,2","36,6"
2010,15430,14910,62995,61179,"4,1","34,0"
2011,20953,20086,85559,82102,"4,1","45,2"
2012,16604,15763,68438,65101,"4,1","35,0"
2013,16583,15765,69675,66112,"4,2","36,3"
2014,22149,21094,88678,84050,"4,0","44,2"
2015,18601,17582,76244,72333,"4,1","37,5"
2016,18063,17091,72996,69140,"4,0","36,1"
2017,24389,23357,93415,89849,"3,8","44,6"
2018,20479,19154,77479,71606,"3,8","31,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"5,6","8,6","-0,2","2,0","-5,4","1,3"
2010,"-5,0","-4,1","-8,1","-6,8","-3,3","-7,1"
2011,"35,8","34,7","35,8","34,2",-,"32,7"
2012,"-20,8","-21,5","-20,0","-20,7","0,9","-22,5"
2013,"-0,1",-,"1,8","1,6","1,9","3,8"
2014,"33,6","33,8","27,3","27,1","-4,7","21,6"
2015,"-16,0","-16,6","-14,0","-13,9","2,4","-15,1"
2016,"-2,9","-2,8","-4,3","-4,4","-1,4","-3,7"
2017,"35,0","36,7","28,0","30,0","-5,2","23,6"
2018,"-16,0","-18,0","-17,1","-20,3","-1,2","-29,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"95,0","95,9","91,9","93,2","96,7","92,9"
2011,"129,1","129,1","124,8","125,0","96,7","123,4"
2012,"102,3","101,3","99,8","99,1","97,6","95,6"
2013,"102,1","101,4","101,6","100,7","99,5","99,2"
2014,"136,4","135,6","129,4","128,0","94,8","120,6"
2015,"114,6","113,0","111,2","110,1","97,1","102,4"
2016,"111,3","109,9","106,5","105,3","95,7","98,6"
2017,"150,2","150,2","136,3","136,8","90,7","122,0"
2018,"126,1","123,1","113,0","109,0","89,6","86,5"
462     Wittmund                 ,,,,,,
 ,,,,,,
2009,51476,50986,305281,303484,"5,9","44,5"
2010,52381,51847,285108,283396,"5,4","39,6"
2011,66998,66356,343553,341051,"5,1","48,2"
2012,50581,49779,278750,275664,"5,5","40,0"
2013,51610,50907,263014,260450,"5,1","38,0"
2014,64839,64007,310379,307621,"4,8","46,9"
2015,55342,54528,279353,276612,"5,0","41,8"
2016,52123,51331,266229,263511,"5,1","38,9"
2017,65128,64327,317068,314424,"4,9","46,1"
2018,60398,59516,295139,292215,"4,9","43,1"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"10,4","10,3","13,1","13,1","2,4","10,7"
2010,"1,8","1,7","-6,6","-6,6","-8,2","-11,0"
2011,"27,9","28,0","20,5","20,3","-5,8","21,6"
2012,"-24,5","-25,0","-18,9","-19,2","7,5","-17,0"
2013,"2,0","2,3","-5,6","-5,5","-7,5","-5,0"
2014,"25,6","25,7","18,0","18,1","-6,1","23,4"
2015,"-14,6","-14,8","-10,0","-10,1","5,4","-11,0"
2016,"-5,8","-5,9","-4,7","-4,7","1,2","-7,0"
2017,"25,0","25,3","19,1","19,3","-4,7","18,6"
2018,"-7,3","-7,5","-6,9","-7,1","0,4","-6,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"101,8","101,7","93,4","93,4","91,8","89,0"
2011,"130,2","130,1","112,5","112,4","86,5","108,3"
2012,"98,3","97,6","91,3","90,8","92,9","89,9"
2013,"100,3","99,8","86,2","85,8","85,9","85,4"
2014,"126,0","125,5","101,7","101,4","80,7","105,4"
2015,"107,5","106,9","91,5","91,1","85,1","93,8"
2016,"101,3","100,7","87,2","86,8","86,1","87,3"
2017,"126,5","126,2","103,9","103,6","82,1","103,5"
2018,"117,3","116,7","96,7","96,3","82,4","96,8"
,,,,,,
1) bis 2012 sonstige europäische Länder.,,,,,,
,,,,,,
Betriebe und Schlafgelegenheiten in Jahreszeile: Jahreswert gleich Jahresdurchschnittswert auf Gemeindeebene.,,,,,,
Doppelbetten zählen als 2 Schlafgelegenheiten.,,,,,,
Für Camping wird 1 Stellplatz in 4 Schlafgelegenheiten umgerechnet.,,,,,,
