© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Februar*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2015,10282,10078,34707,34337,"3,4","12,9"
2016,11272,11075,36912,36565,"3,3","13,4"
2017,11771,11577,40100,39220,"3,4","13,0"
2018,13217,13059,45447,44855,"3,4","15,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-11,9","-12,8","-26,1","-27,1","-16,2","-23,1"
2010,"-14,7","-15,8","-15,4","-16,1","-0,8","-34,8"
2011,"5,8","6,0","2,0","2,8","-3,6","34,1"
2012,"24,4","29,1","12,5","14,2","-9,6","7,0"
2013,"5,4","5,3","26,0","25,9","19,5","28,7"
2014,"0,2","-0,1","5,9","5,2","5,7","7,4"
2015,"-5,9","-5,9","0,9","1,7","7,2","5,0"
2016,"9,6","9,9","6,4","6,5","-3,0","3,8"
2017,"4,4","4,5","8,6","7,3","4,0","-3,0"
2018,"12,3","12,8","13,3","14,4","0,9","20,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"85,3","84,2","84,6","83,9","99,2","65,2"
2011,"90,3","89,2","86,4","86,2","95,6","87,5"
2012,"112,4","115,1","97,1","98,5","86,4","93,6"
2013,"118,5","121,2","122,3","124,0","103,3","120,4"
2014,"118,7","121,0","129,6","130,4","109,1","129,3"
2015,"111,7","113,8","130,7","132,7","117,0","135,8"
2016,"122,5","125,1","139,0","141,3","113,5","141,0"
2017,"127,9","130,8","151,0","151,6","118,1","136,8"
2018,"143,6","147,5","171,2","173,4","119,2","165,2"
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,8532,6538,26267,21050,"3,1","17,6"
2010,11448,6313,37617,21057,"3,3","20,8"
2011,12061,6044,41342,20362,"3,4","25,3"
2012,13419,7046,44614,23533,"3,3","34,4"
2013,13704,7545,46913,25775,"3,4","37,0"
2014,11475,6468,38881,22084,"3,4","26,6"
2015,12485,6883,43960,24604,"3,5","22,8"
2016,14502,7686,49105,25378,"3,4","35,6"
2017,12252,7476,41242,27215,"3,4","30,0"
2018,13860,8790,44345,29645,"3,2","31,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-9,9","-11,3","-3,6","-8,1","7,0","-43,1"
2010,"34,2","-3,4","43,2",-,"6,7","17,8"
2011,"5,4","-4,3","9,9","-3,3","4,3","21,7"
2012,"11,3","16,6","7,9","15,6","-3,0","36,3"
2013,"2,1","7,1","5,2","9,5","3,0","7,4"
2014,"-16,3","-14,3","-17,1","-14,3","-1,0","-28,0"
2015,"8,8","6,4","13,1","11,4","3,9","-14,6"
2016,"16,2","11,7","11,7","3,1","-3,8","56,6"
2017,"-15,5","-2,7","-16,0","7,2","-0,6","-15,8"
2018,"13,1","17,6","7,5","8,9","-5,0","5,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"134,2","96,6","143,2","100,0","106,7","117,8"
2011,"141,4","92,4","157,4","96,7","111,3","143,3"
2012,"157,3","107,8","169,8","111,8","108,0","195,2"
2013,"160,6","115,4","178,6","122,4","111,2","209,7"
2014,"134,5","98,9","148,0","104,9","110,1","150,9"
2015,"146,3","105,3","167,4","116,9","114,4","128,9"
2016,"170,0","117,6","186,9","120,6","110,0","202,0"
2017,"143,6","114,3","157,0","129,3","109,3","170,1"
2018,"162,4","134,4","168,8","140,8","103,9","179,2"
457     Leer                     ,,,,,,
 ,,,,,,
2009,7932,7663,40843,40280,"5,1","15,9"
2010,7188,6920,39782,39134,"5,5","16,6"
2011,7249,6906,37584,36446,"5,2","15,2"
2012,8674,8334,38492,37836,"4,4","15,1"
2013,9848,9485,49727,48698,"5,0","20,8"
2014,9923,9496,47864,47026,"4,8","23,3"
2015,9008,8619,49275,48293,"5,5","23,5"
2016,9840,9377,51727,49807,"5,3","20,9"
2017,9339,8994,46498,45779,"5,0","18,5"
2018,12194,11822,55020,54094,"4,5","21,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,9","-3,6","-1,3","-1,1","2,6","7,6"
2010,"-9,4","-9,7","-2,6","-2,8","7,5","4,6"
2011,"0,8","-0,2","-5,5","-6,9","-6,3","-8,5"
2012,"19,7","20,7","2,4","3,8","-14,4","-0,6"
2013,"13,5","13,8","29,2","28,7","13,8","37,9"
2014,"0,8","0,1","-3,7","-3,4","-4,5","12,0"
2015,"-9,2","-9,2","2,9","2,7","13,4","0,9"
2016,"9,2","8,8","5,0","3,1","-3,9","-11,3"
2017,"-5,1","-4,1","-10,1","-8,1","-5,3","-11,6"
2018,"30,6","31,4","18,3","18,2","-9,4","16,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"90,6","90,3","97,4","97,2","107,5","104,6"
2011,"91,4","90,1","92,0","90,5","100,7","95,7"
2012,"109,4","108,8","94,2","93,9","86,2","95,1"
2013,"124,2","123,8","121,8","120,9","98,1","131,1"
2014,"125,1","123,9","117,2","116,7","93,7","146,9"
2015,"113,6","112,5","120,6","119,9","106,2","148,2"
2016,"124,1","122,4","126,6","123,7","102,1","131,5"
2017,"117,7","117,4","113,8","113,7","96,7","116,3"
2018,"153,7","154,3","134,7","134,3","87,6","135,4"
458     Oldenburg                ,,,,,,
 ,,,,,,
2009,8028,7536,14436,13518,"1,8","15,8"
2010,8514,7916,15654,14696,"1,8","17,1"
2011,8598,7966,15062,13896,"1,8","16,2"
2012,8547,7975,15369,14180,"1,8","15,5"
2013,8905,8392,15691,14957,"1,8","16,4"
2014,8832,8356,15065,14378,"1,7","15,1"
2015,9254,8679,15052,13995,"1,6","14,6"
2016,10870,10067,17363,15834,"1,6","15,2"
2017,9533,8938,16117,14764,"1,7","14,7"
2018,10142,9412,17618,16035,"1,7","15,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-19,0","-19,9","-13,5","-15,0","6,8","-22,4"
2010,"6,1","5,0","8,4","8,7","2,2","8,2"
2011,"1,0","0,6","-3,8","-5,4","-4,7","-5,0"
2012,"-0,6","0,1","2,0","2,0","2,6","-4,8"
2013,"4,2","5,2","2,1","5,5","-2,0","5,7"
2014,"-0,8","-0,4","-4,0","-3,9","-3,2","-7,5"
2015,"4,8","3,9","-0,1","-2,7","-4,6","-3,5"
2016,"17,5","16,0","15,4","13,1","-1,8","4,0"
2017,"-12,3","-11,2","-7,2","-6,8","5,8","-3,4"
2018,"6,4","5,3","9,3","8,6","2,7","7,2"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"106,1","105,0","108,4","108,7","102,2","108,2"
2011,"107,1","105,7","104,3","102,8","97,4","102,8"
2012,"106,5","105,8","106,5","104,9","100,0","97,8"
2013,"110,9","111,4","108,7","110,6","98,0","103,4"
2014,"110,0","110,9","104,4","106,4","94,9","95,7"
2015,"115,3","115,2","104,3","103,5","90,5","92,3"
2016,"135,4","133,6","120,3","117,1","88,8","96,1"
2017,"118,7","118,6","111,6","109,2","94,0","92,8"
2018,"126,3","124,9","122,0","118,6","96,6","99,5"
459     Osnabrück                ,,,,,,
 ,,,,,,
2009,16048,15138,81725,78950,"5,1","23,6"
2010,18282,16871,86352,82953,"4,7","24,3"
2011,18749,17298,83765,81063,"4,5","24,6"
2012,20478,18754,91238,85210,"4,5","25,8"
2013,21474,20116,88870,85919,"4,1","25,8"
2014,21505,19716,98828,88841,"4,6","28,6"
2015,21857,20411,92595,88499,"4,2","26,7"
2016,24977,23717,99813,96002,"4,0","29,0"
2017,24107,22756,101456,97094,"4,2","31,3"
2018,25234,23872,101663,97808,"4,0","30,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-19,5","-18,3","-6,0","-6,0","16,8","1,4"
2010,"13,9","11,4","5,7","5,1","-7,2","3,0"
2011,"2,6","2,5","-3,0","-2,3","-5,4","1,2"
2012,"9,2","8,4","8,9","5,1","-0,3","5,0"
2013,"4,9","7,3","-2,6","0,8","-7,1","-0,3"
2014,"0,1","-2,0","11,2","3,4","11,0","11,2"
2015,"1,6","3,5","-6,3","-0,4","-7,8","-6,7"
2016,"14,3","16,2","7,8","8,5","-5,7","8,7"
2017,"-3,5","-4,1","1,6","1,1","5,3","7,9"
2018,"4,7","4,9","0,2","0,7","-4,3","-1,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"113,9","111,4","105,7","105,1","92,8","103,0"
2011,"116,8","114,3","102,5","102,7","87,7","104,2"
2012,"127,6","123,9","111,6","107,9","87,5","109,4"
2013,"133,8","132,9","108,7","108,8","81,3","109,1"
2014,"134,0","130,2","120,9","112,5","90,2","121,2"
2015,"136,2","134,8","113,3","112,1","83,2","113,1"
2016,"155,6","156,7","122,1","121,6","78,5","123,0"
2017,"150,2","150,3","124,1","123,0","82,6","132,6"
2018,"157,2","157,7","124,4","123,9","79,1","130,2"
460     Vechta                   ,,,,,,
 ,,,,,,
2009,7457,6645,16607,14684,"2,2","25,4"
2010,8863,8013,21546,19959,"2,4","37,4"
2011,8291,7579,19185,17773,"2,3","21,9"
2012,8178,7547,20271,18983,"2,5","22,8"
2013,8381,7572,20092,18554,"2,4","24,9"
2014,8577,7517,20146,17783,"2,3","35,7"
2015,8079,7310,19747,18258,"2,4","33,7"
2016,9614,8698,22787,21194,"2,4","40,1"
2017,9747,8835,23504,21390,"2,4","32,7"
2018,10679,9757,25598,23232,"2,4","35,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,8","-3,3","-6,3","-9,2","-2,6","-2,7"
2010,"18,9","20,6","29,7","35,9","9,2","47,4"
2011,"-6,5","-5,4","-11,0","-11,0","-4,8","-41,4"
2012,"-1,4","-0,4","5,7","6,8","7,1","3,8"
2013,"2,5","0,3","-0,9","-2,3","-3,3","9,6"
2014,"2,3","-0,7","0,3","-4,2","-2,0","43,2"
2015,"-5,8","-2,8","-2,0","2,7","4,1","-5,7"
2016,"19,0","19,0","15,4","16,1","-3,0","19,0"
2017,"1,4","1,6","3,1","0,9","1,7","-18,3"
2018,"9,6","10,4","8,9","8,6","-0,6","9,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"118,9","120,6","129,7","135,9","109,2","147,4"
2011,"111,2","114,1","115,5","121,0","103,9","86,4"
2012,"109,7","113,6","122,1","129,3","111,3","89,7"
2013,"112,4","114,0","121,0","126,4","107,6","98,3"
2014,"115,0","113,1","121,3","121,1","105,5","140,7"
2015,"108,3","110,0","118,9","124,3","109,8","132,7"
2016,"128,9","130,9","137,2","144,3","106,4","157,8"
2017,"130,7","133,0","141,5","145,7","108,3","129,0"
2018,"143,2","146,8","154,1","158,2","107,6","141,4"
461     Wesermarsch              ,,,,,,
 ,,,,,,
2009,11100,9276,40940,31457,"3,7","32,3"
2010,9016,7478,34957,27254,"3,9","28,6"
2011,9396,7932,35529,28592,"3,8","29,5"
2012,9253,8058,33889,28655,"3,7","25,9"
2013,9958,9206,39117,35118,"3,9","30,3"
2014,12377,11354,46479,41155,"3,8","33,7"
2015,11981,10965,43979,38861,"3,7","32,3"
2016,13344,12017,48834,42819,"3,7","37,4"
2017,9512,8643,31732,27904,"3,3","23,4"
2018,9410,8916,33692,30041,"3,6","25,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-15,6","-11,0","-13,4","-13,0","2,6","-12,7"
2010,"-18,8","-19,4","-14,6","-13,4","5,1","-11,6"
2011,"4,2","6,1","1,6","4,9","-2,5","3,1"
2012,"-1,5","1,6","-4,6","0,2","-3,1","-12,0"
2013,"7,6","14,2","15,4","22,6","7,3","16,8"
2014,"24,3","23,3","18,8","17,2","-4,4","11,4"
2015,"-3,2","-3,4","-5,4","-5,6","-2,3","-4,3"
2016,"11,4","9,6","11,0","10,2","-0,3","15,8"
2017,"-28,7","-28,1","-35,0","-34,8","-8,8","-37,4"
2018,"-1,1","3,2","6,2","7,7","7,3","7,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"81,2","80,6","85,4","86,6","105,1","88,4"
2011,"84,6","85,5","86,8","90,9","102,5","91,2"
2012,"83,4","86,9","82,8","91,1","99,3","80,2"
2013,"89,7","99,2","95,5","111,6","106,5","93,7"
2014,"111,5","122,4","113,5","130,8","101,8","104,4"
2015,"107,9","118,2","107,4","123,5","99,5","99,9"
2016,"120,2","129,5","119,3","136,1","99,2","115,7"
2017,"85,7","93,2","77,5","88,7","90,4","72,5"
2018,"84,8","96,1","82,3","95,5","97,1","78,2"
462     Wittmund                 ,,,,,,
 ,,,,,,
2009,10209,10109,38859,38503,"3,8","10,5"
2010,8686,8621,33171,32980,"3,8","8,9"
2011,8603,8504,31742,31496,"3,7","8,7"
2012,10131,10028,37452,36887,"3,7","9,0"
2013,10229,10126,41132,40758,"4,0","10,3"
2014,9433,9348,34673,34280,"3,7","9,2"
2015,11407,11327,47636,47370,"4,2","12,5"
2016,12038,11886,49191,48719,"4,1","12,7"
2017,12504,12412,54727,54481,"4,4","12,5"
2018,13996,13893,59890,59516,"4,3","13,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-8,8","-8,9","-15,1","-15,2","-6,8","-9,2"
2010,"-14,9","-14,7","-14,6","-14,3","0,3","-15,3"
2011,"-1,0","-1,4","-4,3","-4,5","-3,4","-1,4"
2012,"17,8","17,9","18,0","17,1","0,2","2,9"
2013,"1,0","1,0","9,8","10,5","8,8","14,0"
2014,"-7,8","-7,7","-15,7","-15,9","-8,6","-10,0"
2015,"20,9","21,2","37,4","38,2","13,6","35,0"
2016,"5,5","4,9","3,3","2,8","-2,1","2,1"
2017,"3,9","4,4","11,3","11,8","7,1","-1,5"
2018,"11,9","11,9","9,4","9,2","-2,2","10,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"85,1","85,3","85,4","85,7","100,3","84,7"
2011,"84,3","84,1","81,7","81,8","96,9","83,5"
2012,"99,2","99,2","96,4","95,8","97,1","85,9"
2013,"100,2","100,2","105,8","105,9","105,6","97,9"
2014,"92,4","92,5","89,2","89,0","96,6","88,1"
2015,"111,7","112,0","122,6","123,0","109,7","119,0"
2016,"117,9","117,6","126,6","126,5","107,4","121,4"
2017,"122,5","122,8","140,8","141,5","115,0","119,6"
2018,"137,1","137,4","154,1","154,6","112,4","132,6"
,,,,,,
1) bis 2012 sonstige europäische Länder.,,,,,,
,,,,,,
Betriebe und Schlafgelegenheiten in Jahreszeile: Jahreswert gleich Jahresdurchschnittswert auf Gemeindeebene.,,,,,,
Doppelbetten zählen als 2 Schlafgelegenheiten.,,,,,,
Für Camping wird 1 Stellplatz in 4 Schlafgelegenheiten umgerechnet.,,,,,,
