© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2019.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Januar*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2018,"177,3","159,7",218,"194,7","122,9","143,9"
457     Leer                     ,,,,,,
 ,,,,,,
2009,5683,5425,38306,37703,"6,7","13,7"
2010,5980,5696,40257,39727,"6,7","15,2"
2011,7002,6558,39799,38856,"5,7","14,5"
2012,7079,6714,40898,40209,"5,8","15,3"
2013,8328,7873,46325,45576,"5,6","17,7"
2014,7850,7419,45287,43960,"5,8","19,7"
2015,7316,7006,43523,42918,"5,9","18,2"
2016,7666,7315,45795,44666,6,"17,2"
2017,8143,7862,45605,44228,"5,6","16,5"
2018,8811,8454,47836,46940,"5,4","17,1"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-13,3","-14,7","-3,3","-3,7","11,5","-2,8"
2010,"5,2",5,"5,1","5,4","-0,1","10,5"
2011,"17,1","15,1","-1,1","-2,2","-15,6","-4,1"
2012,"1,1","2,4","2,8","3,5","1,6","4,9"
2013,"17,6","17,3","13,3","13,3","-3,7",16
2014,"-5,7","-5,8","-2,2","-3,5","3,7","11,2"
2015,"-6,8","-5,6","-3,9","-2,4","3,1","-7,6"
2016,"4,8","4,4","5,2","4,1","0,4","-5,3"
2017,"6,2","7,5","-0,4",-1,"-6,2","-4,2"
2018,"8,2","7,5","4,9","6,1","-3,1","3,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"105,2",105,"105,1","105,4","99,9","110,5"
2011,"123,2","120,9","103,9","103,1","84,3",106
2012,"124,6","123,8","106,8","106,6","85,7","111,1"
2013,"146,5","145,1","120,9","120,9","82,5","128,9"
2014,"138,1","136,8","118,2","116,6","85,6","143,4"
2015,"128,7","129,1","113,6","113,8","88,3","132,5"
2016,"134,9","134,8","119,6","118,5","88,6","125,5"
2017,"143,3","144,9","119,1","117,3","83,1","120,1"
2018,155,"155,8","124,9","124,5","80,5","124,9"
458     Oldenburg                ,,,,,,
 ,,,,,,
2009,6241,5782,10872,10104,"1,7","11,1"
2010,6103,5625,11675,10832,"1,9","11,7"
2011,6419,5895,11416,10678,"1,8","11,2"
2012,6978,6475,12497,11724,"1,8",12
2013,5693,5297,11652,11033,2,"11,5"
2014,6831,6377,13066,12261,"1,9","11,7"
2015,7049,6515,12473,11518,"1,8","11,7"
2016,8388,7718,13960,12671,"1,7",12
2017,7799,7271,13758,12656,"1,8","11,9"
2018,9492,8818,17662,16317,"1,9","14,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,-6,"-5,5","-5,8","-4,8","0,1","-20,5"
2010,"-2,2","-2,7","7,4","7,2","9,8","5,2"
2011,"5,2","4,8","-2,2","-1,4",-7,"-3,6"
2012,"8,7","9,8","9,5","9,8","0,7","7,1"
2013,"-18,4","-18,2","-6,8","-5,9","14,3","-4,6"
2014,20,"20,4","12,1","11,1","-6,5","1,8"
2015,"3,2","2,2","-4,5","-6,1","-7,5","-0,3"
2016,19,"18,5","11,9",10,"-5,9","2,8"
2017,-7,"-5,8","-1,4","-0,1",6,"-0,8"
2018,"21,7","21,3","28,4","28,9","5,5","22,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"97,8","97,3","107,4","107,2","109,8","105,2"
2011,"102,9",102,105,"105,7","102,1","101,4"
2012,"111,8",112,"114,9",116,"102,8","108,6"
2013,"91,2","91,6","107,2","109,2","117,5","103,5"
2014,"109,5","110,3","120,2","121,3","109,8","105,3"
2015,"112,9","112,7","114,7",114,"101,6","105,1"
2016,"134,4","133,5","128,4","125,4","95,5",108
2017,125,"125,8","126,5","125,3","101,3","107,2"
2018,"152,1","152,5","162,5","161,5","106,8","131,4"
459     Osnabrück                ,,,,,,
 ,,,,,,
2009,14432,13681,77968,75362,"5,4","20,4"
2010,15123,13946,78873,76073,"5,2","20,3"
2011,16498,15065,78541,75946,"4,8","21,3"
2012,19399,17801,86533,81682,"4,5","23,5"
2013,17518,16381,78082,75414,"4,5","20,8"
2014,18565,17337,88208,80332,"4,8","23,6"
2015,18214,16874,88605,84117,"4,9","24,1"
2016,20246,19107,88488,85149,"4,4","24,4"
2017,19828,18611,94523,90818,"4,8","26,7"
2018,23177,21715,97977,94040,"4,2","27,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-14,7","-12,7","-2,9","-3,6","13,7","0,7"
2010,"4,8","1,9","1,2","0,9","-3,5","-0,4"
2011,"9,1",8,"-0,4","-0,2","-8,7","5,1"
2012,"17,6","18,2","10,2","7,6","-6,3","10,2"
2013,"-9,7",-8,"-9,8","-7,7","-0,1","-11,6"
2014,6,"5,8",13,"6,5","6,6","13,8"
2015,"-1,9","-2,7","0,5","4,7","2,4",2
2016,"11,2","13,2","-0,1","1,2","-10,2","1,1"
2017,"-2,1","-2,6","6,8","6,7","9,1","9,6"
2018,"16,9","16,7","3,7","3,5","-11,3","2,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"104,8","101,9","101,2","100,9","96,5","99,6"
2011,"114,3","110,1","100,7","100,8","88,1","104,7"
2012,"134,4","130,1",111,"108,4","82,6","115,3"
2013,"121,4","119,7","100,1","100,1","82,5","101,9"
2014,"128,6","126,7","113,1","106,6","87,9",116
2015,"126,2","123,3","113,6","111,6",90,"118,4"
2016,"140,3","139,7","113,5",113,"80,9","119,7"
2017,"137,4",136,"121,2","120,5","88,2","131,1"
2018,"160,6","158,7","125,7","124,8","78,2","134,4"
460     Vechta                   ,,,,,,
 ,,,,,,
2009,7398,6642,16588,14775,"2,2","22,6"
2010,7299,6156,19402,17173,"2,7","30,4"
2011,6968,6411,18320,17194,"2,6","19,2"
2012,7823,7243,19902,18752,"2,5",21
2013,7588,6866,19363,18060,"2,6","21,7"
2014,7443,6725,18456,17089,"2,5","29,5"
2015,7398,6809,18713,17600,"2,5","31,3"
2016,8463,7659,21356,20019,"2,5","35,8"
2017,8219,7534,21813,20297,"2,7",28
2018,8855,7984,24427,21838,"2,8","31,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"8,3","11,1","8,2","6,2",-,"4,5"
2010,"-1,3","-7,3",17,"16,2","18,6","34,5"
2011,"-4,5","4,1","-5,6","0,1","-1,1",-37
2012,"12,3",13,"8,6","9,1","-3,2","9,5"
2013,-3,"-5,2","-2,7","-3,7","0,3","3,3"
2014,"-1,9","-2,1","-4,7","-5,4","-2,8","36,1"
2015,"-0,6","1,2","1,4",3,2,"6,1"
2016,"14,4","12,5","14,1","13,7","-0,2","14,4"
2017,"-2,9","-1,6","2,1","1,4","5,2","-21,9"
2018,"7,7",6,12,"7,6","3,9","13,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"98,7","92,7",117,"116,2","118,6","134,5"
2011,"94,2","96,5","110,4","116,4","117,3","84,7"
2012,"105,7",109,120,"126,9","113,5","92,8"
2013,"102,6","103,4","116,7","122,2","113,8","95,8"
2014,"100,6","101,2","111,3","115,7","110,6","130,4"
2015,100,"102,5","112,8","119,1","112,8","138,4"
2016,"114,4","115,3","128,7","135,5","112,5","158,4"
2017,"111,1","113,4","131,5","137,4","118,4","123,8"
2018,"119,7","120,2","147,3","147,8",123,"140,2"
461     Wesermarsch              ,,,,,,
 ,,,,,,
2009,8840,8228,55990,53339,"6,3","40,3"
2010,6364,5787,23700,20844,"3,7","17,8"
2011,7610,7095,25350,22559,"3,3",19
2012,7475,7045,27994,26142,"3,7",21
2013,7393,6953,28924,26550,"3,9","19,9"
2014,7954,7538,33595,31253,"4,2","22,8"
2015,9439,9034,33156,30794,"3,5","22,1"
2016,8779,8293,33672,31332,"3,8","24,2"
2017,11420,10899,37175,34783,"3,3","23,4"
2018,9476,8978,36609,33073,"3,9","28,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"53,6","60,4","196,8","238,9","93,2","99,6"
2010,-28,"-29,7","-57,7","-60,9","-41,2","-55,8"
2011,"19,6","22,6",7,"8,2","-10,6","6,8"
2012,"-1,8","-0,7","10,4","15,9","12,4","10,1"
2013,"-1,1","-1,3","3,3","1,6","4,5","-4,9"
2014,"7,6","8,4","16,1","17,7",8,"14,3"
2015,"18,7","19,8","-1,3","-1,5","-16,8","-2,8"
2016,-7,"-8,2","1,6","1,7","9,2","9,3"
2017,"30,1","31,4","10,4",11,"-15,1","-3,4"
2018,-17,"-17,6","-1,5","-4,9","18,7","23,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,72,"70,3","42,3","39,1","58,8","44,2"
2011,"86,1","86,2","45,3","42,3","52,6","47,2"
2012,"84,6","85,6",50,49,"59,1","51,9"
2013,"83,6","84,5","51,7","49,8","61,8","49,4"
2014,90,"91,6",60,"58,6","66,7","56,4"
2015,"106,8","109,8","59,2","57,7","55,5","54,8"
2016,"99,3","100,8","60,1","58,7","60,6",60
2017,"129,2","132,5","66,4","65,2","51,4","57,9"
2018,"107,2","109,1","65,4",62,61,"71,5"
462     Wittmund                 ,,,,,,
 ,,,,,,
2009,7377,7336,35875,35713,"4,9","8,9"
2010,6615,6568,35150,34928,"5,3","8,5"
2011,7572,7503,33756,33555,"4,5","8,1"
2012,7256,7196,34466,34010,"4,8","6,9"
2013,6806,6660,37089,36594,"5,4","8,8"
2014,7420,7343,40911,40537,"5,5","10,4"
2015,6564,6505,38386,38050,"5,8","9,4"
2016,8688,8543,41476,41081,"4,8","10,4"
2017,8613,8557,47003,46814,"5,5","10,3"
2018,7839,7754,41654,41477,"5,3","9,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"13,5","13,5","0,3","0,3","-11,6","1,5"
2010,"-10,3","-10,5",-2,"-2,2","9,3","-4,3"
2011,"14,5","14,2",-4,"-3,9","-16,1","-5,8"
2012,"-4,2","-4,1","2,1","1,4","6,5","-13,9"
2013,"-6,2","-7,4","7,6","7,6","14,7","27,5"
2014,9,"10,3","10,3","10,8","1,2","18,1"
2015,"-11,5","-11,4","-6,2","-6,1","6,1","-10,3"
2016,"32,4","31,3",8,8,"-18,4","11,2"
2017,"-0,9","0,2","13,3",14,"14,3","-1,1"
2018,-9,"-9,4","-11,4","-11,4","-2,6","-10,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"89,7","89,5",98,"97,8","109,3","95,7"
2011,"102,6","102,3","94,1",94,"91,7","90,2"
2012,"98,4","98,1","96,1","95,2","97,7","77,6"
2013,"92,3","90,8","103,4","102,5","112,1",99
2014,"100,6","100,1",114,"113,5","113,4",117
2015,89,"88,7",107,"106,5","120,3","104,9"
2016,"117,8","116,5","115,6",115,"98,2","116,7"
2017,"116,8","116,6",131,"131,1","112,2","115,4"
2018,"106,3","105,7","116,1","116,1","109,3","103,5"
,,,,,,
1) bis 2012 sonstige europäische Länder.,,,,,,
,,,,,,
Betriebe und Schlafgelegenheiten in Jahreszeile: Jahreswert gleich Jahresdurchschnittswert auf Gemeindeebene.,,,,,,
Doppelbetten zählen als 2 Schlafgelegenheiten.,,,,,,
Für Camping wird 1 Stellplatz in 4 Schlafgelegenheiten umgerechnet.,,,,,,
