© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2019.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Juli*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2014,"86,3","85,4",86,72,"99,6","62,6"
2015,"94,3","81,6","98,9","71,1","104,9",69
2016,"90,7","83,6","93,2","77,4","102,7","71,8"
2017,"98,9","91,9","97,5","83,5","98,5","71,5"
2018,"103,2","100,5","100,6",95,"97,5","73,3"
457     Leer                     ,,,,,,
 ,,,,,,
2009,34362,32999,232619,229615,"6,8","59,7"
2010,35775,34265,241631,237469,"6,8","64,2"
2011,36777,35505,236491,233056,"6,4","61,2"
2012,36196,34750,225551,221601,"6,2","59,8"
2013,35842,34323,223559,219296,"6,2","60,7"
2014,34693,32912,214457,209833,"6,2","57,6"
2015,35104,33478,226367,222049,"6,4",64
2016,41237,39616,258305,253230,"6,3","61,6"
2017,41113,39719,255810,251774,"6,2","61,6"
2018,44718,42229,270324,263118,6,"63,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,-3,"-3,4",-1,-1,2,"4,3"
2010,"4,1","3,8","3,9","3,4","-0,2","7,5"
2011,"2,8","3,6","-2,1","-1,9","-4,8","-4,6"
2012,"-1,6","-2,1","-4,6","-4,9","-3,1","-2,3"
2013,-1,"-1,2","-0,9",-1,"0,1","1,5"
2014,"-3,2","-4,1","-4,1","-4,3","-0,9",-5
2015,"1,2","1,7","5,6","5,8","4,3","11,1"
2016,"17,5","18,3","14,1",14,"-2,9","-3,7"
2017,"-0,3","0,3",-1,"-0,6","-0,7","-0,1"
2018,"8,8","6,3","5,7","4,5","-2,8","3,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"104,1","103,8","103,9","103,4","99,8","107,5"
2011,107,"107,6","101,7","101,5",95,"102,5"
2012,"105,3","105,3",97,"96,5",92,"100,1"
2013,"104,3",104,"96,1","95,5","92,1","101,6"
2014,101,"99,7","92,2","91,4","91,3","96,5"
2015,"102,2","101,5","97,3","96,7","95,3","107,2"
2016,120,"120,1",111,"110,3","92,5","103,2"
2017,"119,6","120,4",110,"109,7","91,9","103,2"
2018,"130,1",128,"116,2","114,6","89,3","106,4"
458     Oldenburg                ,,,,,,
 ,,,,,,
2009,11068,9119,26360,23260,"2,4","22,5"
2010,11938,9633,28374,25397,"2,4","24,3"
2011,12235,10007,26849,24028,"2,2","24,2"
2012,14904,12593,34326,30767,"2,3","28,7"
2013,13712,10832,28925,24986,"2,1","23,7"
2014,16825,14490,32041,28777,"1,9","27,1"
2015,18138,15117,33552,28890,"1,8","26,1"
2016,16863,14152,39848,35235,"2,4","31,2"
2017,18735,16176,38270,33801,2,"29,7"
2018,19917,16567,44408,38672,"2,2","34,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-17,9","-21,8","-13,5","-15,3","5,3","-19,8"
2010,"7,9","5,6","7,6","9,2","-0,2","8,2"
2011,"2,5","3,9","-5,4","-5,4","-7,7","-0,7"
2012,"21,8","25,8","27,8",28,5,"18,8"
2013,-8,-14,"-15,7","-18,8","-8,4","-17,6"
2014,"22,7","33,8","10,8","15,2","-9,7","14,4"
2015,"7,8","4,3","4,7","0,4","-2,9","-3,7"
2016,-7,"-6,4","18,8",22,"27,7","19,7"
2017,"11,1","14,3",-4,"-4,1","-13,6","-4,8"
2018,"6,3","2,4",16,"14,4","9,2","15,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"107,9","105,6","107,6","109,2","99,8","108,2"
2011,"110,5","109,7","101,9","103,3","92,1","107,5"
2012,"134,7","138,1","130,2","132,3","96,7","127,7"
2013,"123,9","118,8","109,7","107,4","88,6","105,2"
2014,152,"158,9","121,6","123,7",80,"120,3"
2015,"163,9","165,8","127,3","124,2","77,7","115,9"
2016,"152,4","155,2","151,2","151,5","99,2","138,8"
2017,"169,3","177,4","145,2","145,3","85,8","132,1"
2018,180,"181,7","168,5","166,3","93,6","152,4"
459     Osnabrück                ,,,,,,
 ,,,,,,
2009,36909,34072,195161,187976,"5,3","43,3"
2010,40745,35540,195329,182748,"4,8","43,3"
2011,39630,34657,177585,165541,"4,5","42,1"
2012,39669,35408,177625,166608,"4,5","41,1"
2013,36845,32006,194323,182139,"5,3","45,3"
2014,41304,36577,167732,153493,"4,1","38,8"
2015,43338,39125,182166,170582,"4,2","42,7"
2016,41920,37640,183379,172215,"4,4","48,1"
2017,43369,38897,191930,180231,"4,4","45,8"
2018,48602,43574,204196,191773,"4,2","47,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-3,7","0,7","1,7","3,2","5,5","0,6"
2010,"10,4","4,3","0,1","-2,8","-9,3","0,1"
2011,"-2,7","-2,5","-9,1","-9,4","-6,5","-2,9"
2012,"0,1","2,2",-,"0,6","-0,1","-2,3"
2013,"-7,1","-9,6","9,4","9,3","17,8","10,1"
2014,"12,1","14,3","-13,7","-15,7",-23,"-14,4"
2015,"4,9",7,"8,6","11,1","3,5",10
2016,"-3,3","-3,8","0,7",1,"4,1","12,8"
2017,"3,5","3,3","4,7","4,7","1,2","-4,7"
2018,"12,1",12,"6,4","6,4","-5,1","3,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"110,4","104,3","100,1","97,2","90,7","100,1"
2011,"107,4","101,7",91,"88,1","84,7","97,2"
2012,"107,5","103,9",91,"88,6","84,7",95
2013,"99,8","93,9","99,6","96,9","99,7","104,6"
2014,"111,9","107,4","85,9","81,7","76,8","89,6"
2015,"117,4","114,8","93,3","90,7","79,5","98,6"
2016,"113,6","110,5",94,"91,6","82,7","111,1"
2017,"117,5","114,2","98,3","95,9","83,7","105,9"
2018,"131,7","127,9","104,6",102,"79,5","109,6"
460     Vechta                   ,,,,,,
 ,,,,,,
2009,10572,8738,31414,28410,3,"32,7"
2010,11523,10113,40451,38095,"3,5","37,8"
2011,11884,10667,30470,27941,"2,6","28,7"
2012,11983,10523,32889,29562,"2,7","30,8"
2013,11765,10380,37047,34251,"3,1","35,7"
2014,12461,10703,29975,26097,"2,4","24,9"
2015,14627,13121,40957,38365,"2,8","29,7"
2016,13152,11865,38904,36682,3,"29,5"
2017,13421,11691,38656,34419,"2,9","29,1"
2018,13604,11437,40805,35649,3,"29,7"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,4,"1,9","10,6","9,5","6,3","13,5"
2010,9,"15,7","28,8","34,1","18,1","15,5"
2011,"3,1","5,5","-24,7","-26,7",-27,"-24,1"
2012,"0,8","-1,3","7,9","5,8",7,"7,5"
2013,"-1,8","-1,4","12,6","15,9","14,7","15,7"
2014,"5,9","3,1","-19,1","-23,8","-23,6","-30,1"
2015,"17,4","22,6","36,6",47,"16,4","19,2"
2016,"-10,1","-9,6",-5,"-4,4","5,6","-0,5"
2017,2,"-1,5","-0,6","-6,2","-2,6","-1,6"
2018,"1,4","-2,2","5,6","3,6","4,1","2,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,109,"115,7","128,8","134,1","118,1","115,5"
2011,"112,4","122,1",97,"98,3","86,3","87,6"
2012,"113,3","120,4","104,7","104,1","92,4","94,2"
2013,"111,3","118,8","117,9","120,6",106,109
2014,"117,9","122,5","95,4","91,9",81,"76,2"
2015,"138,4","150,2","130,4",135,"94,2","90,8"
2016,"124,4","135,8","123,8","129,1","99,5","90,3"
2017,"126,9","133,8","123,1","121,2","96,9","88,9"
2018,"128,7","130,9","129,9","125,5","100,9",91
461     Wesermarsch              ,,,,,,
 ,,,,,,
2009,20995,19625,102612,97047,"4,9","53,3"
2010,22231,20561,105901,98894,"4,8","55,1"
2011,20227,18914,98166,92495,"4,9","50,3"
2012,20188,18550,93605,87006,"4,6","46,2"
2013,22777,21016,101269,94006,"4,4",51
2014,20283,18296,83313,74750,"4,1","40,1"
2015,22033,20128,104098,95759,"4,7","49,4"
2016,24008,22420,107728,101238,"4,5","49,8"
2017,24769,23200,111574,105294,"4,5","51,9"
2018,27637,25786,123537,114333,"4,5","48,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"18,1","18,9","-8,4","-6,5","-22,4","-5,9"
2010,"5,9","4,8","3,2","1,9","-2,5","3,5"
2011,-9,-8,"-7,3","-6,5","1,9","-8,8"
2012,"-0,2","-1,9","-4,6","-5,9","-4,5","-8,2"
2013,"12,8","13,3","8,2",8,"-4,1","10,4"
2014,"-10,9","-12,9","-17,7","-20,5","-7,6","-21,3"
2015,"8,6",10,"24,9","28,1",15,"23,2"
2016,9,"11,4","3,5","5,7",-5,"0,8"
2017,"3,2","3,5","3,6",4,"0,4","4,3"
2018,"11,6","11,1","10,7","8,6","-0,8","-6,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"105,9","104,8","103,2","101,9","97,5","103,5"
2011,"96,3","96,4","95,7","95,3","99,3","94,4"
2012,"96,2","94,5","91,2","89,7","94,9","86,7"
2013,"108,5","107,1","98,7","96,9",91,"95,7"
2014,"96,6","93,2","81,2",77,84,"75,3"
2015,"104,9","102,6","101,4","98,7","96,7","92,8"
2016,"114,4","114,2",105,"104,3","91,8","93,5"
2017,118,"118,2","108,7","108,5","92,2","97,5"
2018,"131,6","131,4","120,4","117,8","91,5","91,3"
462     Wittmund                 ,,,,,,
 ,,,,,,
2009,72661,71619,483005,479021,"6,6","68,2"
2010,75940,74620,474418,469720,"6,2","63,3"
2011,72529,71500,458852,453998,"6,3","63,9"
2012,64596,63261,411915,405813,"6,4","57,5"
2013,75200,73924,435606,429710,"5,8","60,6"
2014,65582,64214,383097,377265,"5,8","56,9"
2015,70891,69045,427286,420229,6,61
2016,75299,73689,439557,433617,"5,8","61,7"
2017,74007,72339,437122,430345,"5,9","61,5"
2018,81775,80014,474057,466698,"5,8","65,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"11,8","11,6","6,1","6,1","-5,1",4
2010,"4,5","4,2","-1,8","-1,9",-6,"-7,2"
2011,"-4,5","-4,2","-3,3","-3,3","1,3",1
2012,"-10,9","-11,5","-10,2","-10,6","0,8",-10
2013,"16,4","16,9","5,8","5,9","-9,2","5,3"
2014,"-12,8","-13,1","-12,1","-12,2","0,8","-6,1"
2015,"8,1","7,5","11,5","11,4","3,2","7,2"
2016,"6,2","6,7","2,9","3,2","-3,2","1,1"
2017,"-1,7","-1,8","-0,6","-0,8","1,2","-0,3"
2018,"10,5","10,6","8,4","8,4","-1,9","6,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,100,100,100,100,100,100
2010,"104,5","104,2","98,2","98,1",94,"92,8"
2011,"99,8","99,8",95,"94,8","95,2","93,8"
2012,"88,9","88,3","85,3","84,7","95,9","84,4"
2013,"103,5","103,2","90,2","89,7","87,1","88,8"
2014,"90,3","89,7","79,3","78,8","87,9","83,4"
2015,"97,6","96,4","88,5","87,7","90,7","89,5"
2016,"103,6","102,9",91,"90,5","87,8","90,4"
2017,"101,9",101,"90,5","89,8","88,9","90,1"
2018,"112,5","111,7","98,1","97,4","87,2","95,9"
,,,,,,
1) bis 2012 sonstige europäische Länder.,,,,,,
,,,,,,
Betriebe und Schlafgelegenheiten in Jahreszeile: Jahreswert gleich Jahresdurchschnittswert auf Gemeindeebene.,,,,,,
Doppelbetten zählen als 2 Schlafgelegenheiten.,,,,,,
Für Camping wird 1 Stellplatz in 4 Schlafgelegenheiten umgerechnet.,,,,,,
