© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: März*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2017,18778,18526,75815,74631,"4,0","20,8"
2018,26483,26258,108980,108033,"4,1","26,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"0,8","0,8","-20,2","-20,4","-20,9","-48,9"
2010,"10,5","10,3","8,3","8,2","-2,0","25,9"
2011,"-26,2","-26,8","-40,9","-41,5","-19,9","-17,3"
2012,"35,0","38,1","43,1","45,2","6,0","27,6"
2013,"31,9","32,1","65,2","65,3","25,3","46,3"
2014,"-33,1","-33,6","-38,2","-38,3","-7,5","-23,7"
2015,"32,7","33,3","50,8","51,1","13,6","31,9"
2016,"-0,5","-0,6","-3,3","-3,4","-2,7","5,7"
2017,"-21,8","-22,1","-26,0","-26,8","-5,4","-27,9"
2018,"41,0","41,7","43,7","44,8","1,9","27,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"110,5","110,3","108,3","108,2","98,0","125,9"
2011,"81,6","80,7","64,0","63,3","78,4","104,1"
2012,"110,2","111,5","91,6","92,0","83,1","132,9"
2013,"145,3","147,3","151,3","152,1","104,1","194,4"
2014,"97,1","97,8","93,5","93,9","96,3","148,4"
2015,"128,9","130,5","141,1","141,8","109,4","195,7"
2016,"128,2","129,7","136,5","136,9","106,4","206,8"
2017,"100,3","101,0","100,9","100,3","100,6","149,1"
2018,"141,5","143,2","145,1","145,2","102,6","189,4"
456     Grafschaft Bentheim      ,,,,,,
 ,,,,,,
2009,10707,8072,34613,26656,"3,2","20,5"
2010,13687,8121,43963,26969,"3,2","21,7"
2011,16003,9008,52465,27547,"3,3","25,9"
2012,15883,8785,50363,27144,"3,2","34,1"
2013,17720,10167,59988,34635,"3,4","36,9"
2014,14086,8622,46068,28595,"3,3","26,3"
2015,13777,8677,46593,29475,"3,4","20,6"
2016,15406,8371,54615,29780,"3,5","29,4"
2017,15016,9258,50766,32993,"3,4","26,8"
2018,16965,10587,57511,37384,"3,4","29,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"11,5","7,9","4,2","-3,4","-6,5","-40,1"
2010,"27,8","0,6","27,0","1,2","-0,6","5,5"
2011,"16,9","10,9","19,3","2,1","2,1","19,4"
2012,"-0,7","-2,5","-4,0","-1,5","-3,3","31,8"
2013,"11,6","15,7","19,1","27,6","6,8","8,3"
2014,"-20,5","-15,2","-23,2","-17,4","-3,4","-28,7"
2015,"-2,2","0,6","1,1","3,1","3,4","-21,8"
2016,"11,8","-3,5","17,2","1,0","4,8","42,6"
2017,"-2,5","10,6","-7,0","10,8","-4,6","-8,8"
2018,"13,0","14,4","13,3","13,3","0,3","10,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"127,8","100,6","127,0","101,2","99,4","105,5"
2011,"149,5","111,6","151,6","103,3","101,4","126,0"
2012,"148,3","108,8","145,5","101,8","98,1","166,1"
2013,"165,5","126,0","173,3","129,9","104,7","179,9"
2014,"131,6","106,8","133,1","107,3","101,2","128,2"
2015,"128,7","107,5","134,6","110,6","104,6","100,3"
2016,"143,9","103,7","157,8","111,7","109,7","143,1"
2017,"140,2","114,7","146,7","123,8","104,6","130,5"
2018,"158,4","131,2","166,2","140,2","104,9","144,1"
457     Leer                     ,,,,,,
 ,,,,,,
2009,11929,11528,63606,62396,"5,3","18,1"
2010,14711,14268,78306,77395,"5,3","24,6"
2011,14160,13662,68757,67214,"4,9","21,6"
2012,16964,16534,74462,73552,"4,4","24,3"
2013,18982,18638,95605,94856,"5,0","30,5"
2014,15298,14947,75111,74429,"4,9","28,0"
2015,16924,16453,84333,82714,"5,0","30,1"
2016,22328,21757,107710,105599,"4,8","31,0"
2017,17121,16632,76516,75322,"4,5","23,9"
2018,24417,23890,109723,108132,"4,5","30,1"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-26,5","-27,2","-35,8","-36,3","-12,7","-31,1"
2010,"23,3","23,8","23,1","24,0","-0,2","36,1"
2011,"-3,7","-4,2","-12,2","-13,2","-8,8","-12,0"
2012,"19,8","21,0","8,3","9,4","-9,6","12,3"
2013,"11,9","12,7","28,4","29,0","14,7","25,6"
2014,"-19,4","-19,8","-21,4","-21,5","-2,5","-8,0"
2015,"10,6","10,1","12,3","11,1","1,5","7,3"
2016,"31,9","32,2","27,7","27,7","-3,2","3,0"
2017,"-23,3","-23,6","-29,0","-28,7","-7,4","-22,9"
2018,"42,6","43,6","43,4","43,6","0,6","26,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"123,3","123,8","123,1","124,0","99,8","136,1"
2011,"118,7","118,5","108,1","107,7","91,1","119,7"
2012,"142,2","143,4","117,1","117,9","82,3","134,5"
2013,"159,1","161,7","150,3","152,0","94,5","168,8"
2014,"128,2","129,7","118,1","119,3","92,1","155,4"
2015,"141,9","142,7","132,6","132,6","93,5","166,6"
2016,"187,2","188,7","169,3","169,2","90,5","171,6"
2017,"143,5","144,3","120,3","120,7","83,8","132,3"
2018,"204,7","207,2","172,5","173,3","84,3","166,8"
458     Oldenburg                ,,,,,,
 ,,,,,,
2009,8381,7844,17096,15988,"2,0","15,7"
2010,8396,7650,17538,16307,"2,1","16,0"
2011,9163,8554,17021,15942,"1,9","15,4"
2012,9148,8527,17637,16747,"1,9","16,5"
2013,8199,7535,16572,15588,"2,0","15,1"
2014,10044,9436,18246,17271,"1,8","16,3"
2015,10276,9518,17949,16727,"1,7","15,2"
2016,11279,10380,21223,19309,"1,9","17,5"
2017,11871,11046,20935,19154,"1,8","16,9"
2018,12572,11607,22561,20516,"1,8","18,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"8,1","10,1","17,2","16,9","8,4","-5,4"
2010,"0,2","-2,5","2,6","2,0","2,4","2,0"
2011,"9,1","11,8","-2,9","-2,2","-11,1","-3,9"
2012,"-0,2","-0,3","3,6","5,0","3,8","7,1"
2013,"-10,4","-11,6","-6,0","-6,9","4,8","-8,4"
2014,"22,5","25,2","10,1","10,8","-10,1","8,3"
2015,"2,3","0,9","-1,6","-3,1","-3,8","-6,9"
2016,"9,8","9,1","18,2","15,4","7,7","15,1"
2017,"5,2","6,4","-1,4","-0,8","-6,3","-3,2"
2018,"5,9","5,1","7,8","7,1","1,8","6,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"100,2","97,5","102,6","102,0","102,4","102,0"
2011,"109,3","109,1","99,6","99,7","91,1","98,0"
2012,"109,2","108,7","103,2","104,7","94,5","105,0"
2013,"97,8","96,1","96,9","97,5","99,1","96,2"
2014,"119,8","120,3","106,7","108,0","89,1","104,1"
2015,"122,6","121,3","105,0","104,6","85,6","96,9"
2016,"134,6","132,3","124,1","120,8","92,2","111,6"
2017,"141,6","140,8","122,5","119,8","86,5","108,0"
2018,"150,0","148,0","132,0","128,3","88,0","114,6"
459     Osnabrück                ,,,,,,
 ,,,,,,
2009,20954,19850,98385,95765,"4,7","24,7"
2010,23051,21161,103926,100072,"4,5","24,9"
2011,23964,21709,102965,98430,"4,3","26,4"
2012,28830,26442,115991,108548,"4,0","29,4"
2013,28447,25857,120202,115698,"4,2","29,8"
2014,25564,23523,111732,103229,"4,4","28,3"
2015,26133,24635,110563,106413,"4,2","27,4"
2016,29900,28279,128813,123638,"4,3","35,8"
2017,30018,28365,120944,115988,"4,0","32,8"
2018,30579,28691,126057,120922,"4,1","31,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-10,5","-8,3","-11,0","-10,5","-0,6","-9,8"
2010,"10,0","6,6","5,6","4,5","-4,0","0,5"
2011,"4,0","2,6","-0,9","-1,6","-4,7","6,1"
2012,"20,3","21,8","12,7","10,3","-6,4","11,4"
2013,"-1,3","-2,2","3,6","6,6","5,0","1,5"
2014,"-10,1","-9,0","-7,0","-10,8","3,4","-5,2"
2015,"2,2","4,7","-1,0","3,1","-3,2","-3,2"
2016,"14,4","14,8","16,5","16,2","1,8","30,7"
2017,"0,4","0,3","-6,1","-6,2","-6,5","-8,4"
2018,"1,9","1,1","4,2","4,3","2,3","-4,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"110,0","106,6","105,6","104,5","96,0","100,5"
2011,"114,4","109,4","104,7","102,8","91,5","106,6"
2012,"137,6","133,2","117,9","113,3","85,7","118,8"
2013,"135,8","130,3","122,2","120,8","90,0","120,6"
2014,"122,0","118,5","113,6","107,8","93,1","114,4"
2015,"124,7","124,1","112,4","111,1","90,1","110,8"
2016,"142,7","142,5","130,9","129,1","91,8","144,8"
2017,"143,3","142,9","122,9","121,1","85,8","132,7"
2018,"145,9","144,5","128,1","126,3","87,8","126,7"
460     Vechta                   ,,,,,,
 ,,,,,,
2009,8938,8097,18865,17253,"2,1","25,7"
2010,9031,8276,24621,23095,"2,7","37,8"
2011,8660,7978,21102,19654,"2,4","21,8"
2012,9043,8182,22584,20935,"2,5","23,7"
2013,8185,7408,20740,19361,"2,5","24,0"
2014,9531,8347,23013,20358,"2,4","36,9"
2015,8885,8075,21911,20236,"2,5","33,9"
2016,9117,8298,24366,22752,"2,7","39,2"
2017,11004,10131,26245,24373,"2,4","33,1"
2018,9744,8985,27206,24988,"2,8","33,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"16,3","19,8","3,0","2,2","-11,4","1,8"
2010,"1,0","2,2","30,5","33,9","29,2","47,5"
2011,"-4,1","-3,6","-14,3","-14,9","-10,6","-42,4"
2012,"4,4","2,6","7,0","6,5","2,5","8,9"
2013,"-9,5","-9,5","-8,2","-7,5","1,5","1,0"
2014,"16,4","12,7","11,0","5,1","-4,7","54,0"
2015,"-6,8","-3,3","-4,8","-0,6","2,1","-8,0"
2016,"2,6","2,8","11,2","12,4","8,4","15,6"
2017,"20,7","22,1","7,7","7,1","-10,8","-15,6"
2018,"-11,5","-11,3","3,7","2,5","17,1","2,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"101,0","102,2","130,5","133,9","129,2","147,5"
2011,"96,9","98,5","111,9","113,9","115,4","84,9"
2012,"101,2","101,0","119,7","121,3","118,3","92,5"
2013,"91,6","91,5","109,9","112,2","120,1","93,4"
2014,"106,6","103,1","122,0","118,0","114,4","143,7"
2015,"99,4","99,7","116,1","117,3","116,8","132,2"
2016,"102,0","102,5","129,2","131,9","126,6","152,8"
2017,"123,1","125,1","139,1","141,3","113,0","128,9"
2018,"109,0","111,0","144,2","144,8","132,3","131,6"
461     Wesermarsch              ,,,,,,
 ,,,,,,
2009,12309,11463,47665,44948,"3,9","33,6"
2010,11178,10723,44888,42247,"4,0","31,8"
2011,9800,9061,34856,31525,"3,6","25,0"
2012,11976,11437,46947,44591,"3,9","32,3"
2013,14044,13746,59383,58054,"4,2","39,4"
2014,13335,12786,50181,47508,"3,8","27,3"
2015,14007,13502,55472,52702,"4,0","35,6"
2016,14813,14305,57830,55222,"3,9","38,4"
2017,11630,11020,40252,37498,"3,5","25,9"
2018,13520,13053,51753,47806,"3,8","33,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-16,5","-17,0","-22,9","-22,2","-7,7","-22,0"
2010,"-9,2","-6,5","-5,8","-6,0","3,7","-5,5"
2011,"-12,3","-15,5","-22,3","-25,4","-11,4","-21,3"
2012,"22,2","26,2","34,7","41,4","10,2","29,1"
2013,"17,3","20,2","26,5","30,2","7,9","22,2"
2014,"-5,0","-7,0","-15,5","-18,2","-11,0","-30,8"
2015,"5,0","5,6","10,5","10,9","5,2","30,5"
2016,"5,8","5,9","4,3","4,8","-1,4","7,8"
2017,"-21,5","-23,0","-30,4","-32,1","-11,3","-32,4"
2018,"16,3","18,4","28,6","27,5","10,6","29,7"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"90,8","93,5","94,2","94,0","103,7","94,5"
2011,"79,6","79,0","73,1","70,1","91,8","74,4"
2012,"97,3","99,8","98,5","99,2","101,2","96,0"
2013,"114,1","119,9","124,6","129,2","109,2","117,2"
2014,"108,3","111,5","105,3","105,7","97,2","81,2"
2015,"113,8","117,8","116,4","117,3","102,3","105,9"
2016,"120,3","124,8","121,3","122,9","100,8","114,2"
2017,"94,5","96,1","84,4","83,4","89,4","77,2"
2018,"109,8","113,9","108,6","106,4","98,9","100,0"
462     Wittmund                 ,,,,,,
 ,,,,,,
2009,19220,19087,80202,79666,"4,2","17,0"
2010,24658,24540,106470,106105,"4,3","20,7"
2011,21206,21059,81521,81065,"3,8","17,5"
2012,24923,24796,95017,94680,"3,8","18,9"
2013,29500,29353,134915,134332,"4,6","24,5"
2014,20580,20399,95114,94578,"4,6","19,8"
2015,24830,24686,107255,106868,"4,3","21,6"
2016,34846,34599,164341,163650,"4,7","32,0"
2017,25062,24940,103314,102897,"4,1","19,4"
2018,33634,33461,141543,141111,"4,2","24,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-34,8","-35,0","-48,9","-49,0","-21,6","-38,2"
2010,"28,3","28,6","32,8","33,2","3,5","22,1"
2011,"-14,0","-14,2","-23,4","-23,6","-11,0","-15,6"
2012,"17,5","17,7","16,6","16,8","-0,8","7,9"
2013,"18,4","18,4","42,0","41,9","20,0","29,8"
2014,"-30,2","-30,5","-29,5","-29,6","1,1","-19,4"
2015,"20,7","21,0","12,8","13,0","-6,5","9,2"
2016,"40,3","40,2","53,2","53,1","9,2","48,2"
2017,"-28,1","-27,9","-37,1","-37,1","-12,6","-39,4"
2018,"34,2","34,2","37,0","37,1","2,1","23,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"128,3","128,6","132,8","133,2","103,5","122,1"
2011,"110,3","110,3","101,6","101,8","92,1","103,0"
2012,"129,7","129,9","118,5","118,8","91,4","111,2"
2013,"153,5","153,8","168,2","168,6","109,6","144,3"
2014,"107,1","106,9","118,6","118,7","110,8","116,4"
2015,"129,2","129,3","133,7","134,1","103,5","127,1"
2016,"181,3","181,3","204,9","205,4","113,0","188,3"
2017,"130,4","130,7","128,8","129,2","98,8","114,1"
2018,"175,0","175,3","176,5","177,1","100,9","141,4"
,,,,,,
1) bis 2012 sonstige europäische Länder.,,,,,,
,,,,,,
Betriebe und Schlafgelegenheiten in Jahreszeile: Jahreswert gleich Jahresdurchschnittswert auf Gemeindeebene.,,,,,,
Doppelbetten zählen als 2 Schlafgelegenheiten.,,,,,,
Für Camping wird 1 Stellplatz in 4 Schlafgelegenheiten umgerechnet.,,,,,,
