© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: September*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2014,21567,12961,69842,38630,"3,2","30,1"
2015,20382,12073,64508,36560,"3,2","27,4"
2016,21780,13199,69729,40494,"3,2","31,7"
2017,21931,12659,73713,41493,"3,4","32,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,4","0,2","18,5","-2,1","25,3","-11,0"
2010,"16,8","5,1","17,1","1,3","0,2","31,3"
2011,"4,0","4,1","-1,9","-5,3","-5,7",-
2012,"-11,5","-6,4","-13,9","-1,5","-2,7","-15,0"
2013,"30,6","24,4","30,5","25,9","-0,1","19,6"
2014,"-14,6","-11,3","-13,0","-12,2","1,9","-18,1"
2015,"-5,5","-6,9","-7,6","-5,4","-2,3","-9,1"
2016,"6,9","9,3","8,1","10,8","1,2","15,9"
2017,"0,7","-4,1","5,7","2,5","5,0","1,6"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"116,8","105,1","117,1","101,3","100,2","131,3"
2011,"121,4","109,4","114,8","96,0","94,5","131,3"
2012,"107,4","102,4","98,9","94,5","92,0","111,6"
2013,"140,3","127,3","129,0","118,9","91,9","133,5"
2014,"119,8","112,9","112,2","104,4","93,7","109,3"
2015,"113,2","105,2","103,6","98,8","91,5","99,3"
2016,"121,0","115,0","112,0","109,4","92,6","115,1"
2017,"121,8","110,3","118,4","112,1","97,2","117,0"
2018,-,-,-,-,-,-
457     Leer                     ,,,,,,
 ,,,,,,
2009,28340,27631,179026,177515,"6,3","46,3"
2010,29573,28816,181128,178865,"6,1","49,0"
2011,30379,29691,173502,172043,"5,7","46,5"
2012,31159,30410,175078,173093,"5,6","47,3"
2013,29691,28826,171173,168939,"5,8","47,7"
2014,31803,30763,182535,179521,"5,7","50,6"
2015,30183,29235,176357,174147,"5,8","50,1"
2016,45859,44444,218780,215170,"4,8","53,2"
2017,41073,39635,209840,206365,"5,1","52,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,9","-5,5","3,6","4,1","10,1","6,8"
2010,"4,4","4,3","1,2","0,8","-3,0","5,7"
2011,"2,7","3,0","-4,2","-3,8","-6,8","-5,0"
2012,"2,6","2,4","0,9","0,6","-1,6","1,8"
2013,"-4,7","-5,2","-2,2","-2,4","2,6","0,8"
2014,"7,1","6,7","6,6","6,3","-0,4","6,0"
2015,"-5,1","-5,0","-3,4","-3,0","1,8","-0,9"
2016,"51,9","52,0","24,1","23,6","-18,4","6,2"
2017,"-10,4","-10,8","-4,1","-4,1","7,1","-1,9"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"104,4","104,3","101,2","100,8","97,0","105,7"
2011,"107,2","107,5","96,9","96,9","90,4","100,4"
2012,"109,9","110,1","97,8","97,5","88,9","102,3"
2013,"104,8","104,3","95,6","95,2","91,3","103,1"
2014,"112,2","111,3","102,0","101,1","90,9","109,3"
2015,"106,5","105,8","98,5","98,1","92,5","108,3"
2016,"161,8","160,8","122,2","121,2","75,5","115,0"
2017,"144,9","143,4","117,2","116,3","80,9","112,8"
2018,-,-,-,-,-,-
458     Oldenburg                ,,,,,,
 ,,,,,,
2009,12597,11491,26434,24754,"2,1","23,5"
2010,13575,12435,27460,25613,"2,0","24,3"
2011,12872,12009,25669,24312,"2,0","23,6"
2012,13784,12701,27646,25752,"2,0","23,9"
2013,13859,12793,26776,25064,"1,9","23,3"
2014,13251,12000,28235,26010,"2,1","24,9"
2015,15202,13848,27655,25481,"1,8","23,6"
2016,17218,15852,32649,29559,"1,9","27,1"
2017,18475,16858,33251,30152,"1,8","27,7"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,6","0,5","9,2","9,0","7,5","12,8"
2010,"7,8","8,2","3,9","3,5","-3,6","3,1"
2011,"-5,2","-3,4","-6,5","-5,1","-1,4","-2,6"
2012,"7,1","5,8","7,7","5,9","0,6","1,1"
2013,"0,5","0,7","-3,1","-2,7","-3,7","-2,6"
2014,"-4,4","-6,2","5,4","3,8","10,3","7,1"
2015,"14,7","15,4","-2,1","-2,0","-14,6","-5,2"
2016,"13,3","14,5","18,1","16,0","4,2","14,8"
2017,"7,3","6,3","1,8","2,0","-5,1","1,9"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,8","108,2","103,9","103,5","96,4","103,1"
2011,"102,2","104,5","97,1","98,2","95,0","100,5"
2012,"109,4","110,5","104,6","104,0","95,6","101,6"
2013,"110,0","111,3","101,3","101,3","92,1","99,0"
2014,"105,2","104,4","106,8","105,1","101,5","106,0"
2015,"120,7","120,5","104,6","102,9","86,7","100,5"
2016,"136,7","138,0","123,5","119,4","90,4","115,4"
2017,"146,7","146,7","125,8","121,8","85,8","117,5"
2018,-,-,-,-,-,-
459     Osnabrück                ,,,,,,
 ,,,,,,
2009,33546,30949,133753,127001,"4,0","30,6"
2010,35150,31468,146076,139322,"4,2","33,4"
2011,37395,34044,135119,128129,"3,6","32,8"
2012,38565,34775,140192,132221,"3,6","33,6"
2013,38218,34565,141150,131521,"3,7","34,2"
2014,38706,34469,143751,130280,"3,7","34,2"
2015,37890,35097,139628,132794,"3,7","34,3"
2016,41602,38192,146671,138279,"3,5","40,1"
2017,44258,40975,154613,146515,"3,5","38,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-6,1","-5,2","-2,3","-2,5","4,0","-4,2"
2010,"4,8","1,7","9,2","9,7","4,2","9,3"
2011,"6,4","8,2","-7,5","-8,0","-13,1","-1,8"
2012,"3,1","2,1","3,8","3,2","0,6","2,3"
2013,"-0,9","-0,6","0,7","-0,5","1,6","1,8"
2014,"1,3","-0,3","1,8","-0,9","0,6","0,1"
2015,"-2,1","1,8","-2,9","1,9","-0,8","0,1"
2016,"9,8","8,8","5,0","4,1","-4,3","17,1"
2017,"6,4","7,3","5,4","6,0","-0,9","-4,8"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"104,8","101,7","109,2","109,7","104,2","109,3"
2011,"111,5","110,0","101,0","100,9","90,6","107,3"
2012,"115,0","112,4","104,8","104,1","91,2","109,8"
2013,"113,9","111,7","105,5","103,6","92,6","111,7"
2014,"115,4","111,4","107,5","102,6","93,1","111,9"
2015,"112,9","113,4","104,4","104,6","92,4","112,0"
2016,"124,0","123,4","109,7","108,9","88,4","131,1"
2017,"131,9","132,4","115,6","115,4","87,6","124,7"
2018,-,-,-,-,-,-
460     Vechta                   ,,,,,,
 ,,,,,,
2009,10967,9509,25863,23450,"2,4","24,8"
2010,11788,10866,28779,26851,"2,4","26,9"
2011,11844,10730,27421,25491,"2,3","26,1"
2012,11900,10534,27958,25473,"2,3","25,8"
2013,11641,10339,26678,24379,"2,3","33,3"
2014,11320,10212,26128,24098,"2,3","28,3"
2015,12935,11495,29114,26528,"2,3","28,0"
2016,13694,12580,31846,29733,"2,3","32,2"
2017,13943,12623,33781,30631,"2,4","32,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"1,3","0,5","1,1","1,3","-0,2","-6,8"
2010,"7,5","14,3","11,3","14,5","3,5","8,4"
2011,"0,5","-1,3","-4,7","-5,1","-5,2","-3,1"
2012,"0,5","-1,8","2,0","-0,1","1,5","-1,3"
2013,"-2,2","-1,9","-4,6","-4,3","-2,5","29,4"
2014,"-2,8","-1,2","-2,1","-1,2","0,7","-15,1"
2015,"14,3","12,6","11,4","10,1","-2,5","-1,0"
2016,"5,9","9,4","9,4","12,1","3,3","15,0"
2017,"1,8","0,3","6,1","3,0","4,2","-0,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,5","114,3","111,3","114,5","103,5","108,4"
2011,"108,0","112,8","106,0","108,7","98,2","105,1"
2012,"108,5","110,8","108,1","108,6","99,6","103,7"
2013,"106,1","108,7","103,2","104,0","97,2","134,2"
2014,"103,2","107,4","101,0","102,8","97,9","113,9"
2015,"117,9","120,9","112,6","113,1","95,4","112,7"
2016,"124,9","132,3","123,1","126,8","98,6","129,6"
2017,"127,1","132,7","130,6","130,6","102,7","129,4"
2018,-,-,-,-,-,-
461     Wesermarsch              ,,,,,,
 ,,,,,,
2009,13368,12629,60655,57224,"4,5","32,5"
2010,13108,12347,57296,53908,"4,4","30,8"
2011,16413,15624,66074,63268,"4,0","35,3"
2012,16057,15289,61451,58340,"3,8","31,6"
2013,16962,16330,68920,66427,"4,1","35,9"
2014,18067,17076,76631,72807,"4,2","38,2"
2015,16095,15319,68778,65442,"4,3","33,9"
2016,20757,20026,81382,78476,"3,9","38,2"
2017,19551,18872,79160,74879,"4,0","37,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-19,9","-19,2","-13,2","-12,8","8,4","-11,2"
2010,"-1,9","-2,2","-5,5","-5,8","-3,7","-5,0"
2011,"25,2","26,5","15,3","17,4","-7,9","14,4"
2012,"-2,2","-2,1","-7,0","-7,8","-4,9","-10,4"
2013,"5,6","6,8","12,2","13,9","6,2","13,5"
2014,"6,5","4,6","11,2","9,6","4,4","6,5"
2015,"-10,9","-10,3","-10,2","-10,1","0,7","-11,2"
2016,"29,0","30,7","18,3","19,9","-8,3","12,5"
2017,"-5,8","-5,8","-2,7","-4,6","3,3","-2,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"98,1","97,8","94,5","94,2","96,3","95,0"
2011,"122,8","123,7","108,9","110,6","88,7","108,7"
2012,"120,1","121,1","101,3","102,0","84,3","97,4"
2013,"126,9","129,3","113,6","116,1","89,6","110,5"
2014,"135,2","135,2","126,3","127,2","93,5","117,8"
2015,"120,4","121,3","113,4","114,4","94,2","104,5"
2016,"155,3","158,6","134,2","137,1","86,4","117,6"
2017,"146,3","149,4","130,5","130,9","89,2","114,6"
2018,-,-,-,-,-,-
462     Wittmund                 ,,,,,,
 ,,,,,,
2009,46260,45905,282610,281290,"6,1","41,2"
2010,45037,44600,266158,264517,"5,9","37,5"
2011,47997,47606,269061,267566,"5,6","40,8"
2012,48053,47385,265452,262848,"5,5","41,2"
2013,45667,45086,251505,249504,"5,5","38,6"
2014,49571,49089,277719,276157,"5,6","45,7"
2015,46426,45900,258007,255905,"5,6","40,1"
2016,58323,57726,296761,294759,"5,1","45,9"
2017,55022,54465,286770,284734,"5,2","43,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"3,6","3,6","3,8","3,8","0,2","-3,4"
2010,"-2,6","-2,8","-5,8","-6,0","-3,3","-8,9"
2011,"6,6","6,7","1,1","1,2","-5,1","8,6"
2012,"0,1","-0,5","-1,3","-1,8","-1,5","1,0"
2013,"-5,0","-4,9","-5,3","-5,1","-0,3","-6,1"
2014,"8,5","8,9","10,4","10,7","1,7","18,1"
2015,"-6,3","-6,5","-7,1","-7,3","-0,8","-12,3"
2016,"25,6","25,8","15,0","15,2","-8,4","14,6"
2017,"-5,7","-5,6","-3,4","-3,4","2,4","-6,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"97,4","97,2","94,2","94,0","96,7","91,1"
2011,"103,8","103,7","95,2","95,1","91,8","98,9"
2012,"103,9","103,2","93,9","93,4","90,4","99,9"
2013,"98,7","98,2","89,0","88,7","90,1","93,8"
2014,"107,2","106,9","98,3","98,2","91,7","110,8"
2015,"100,4","100,0","91,3","91,0","91,0","97,2"
2016,"126,1","125,8","105,0","104,8","83,3","111,4"
2017,"118,9","118,6","101,5","101,2","85,3","104,5"
2018,-,-,-,-,-,-
,,,,,,
1) bis 2012 sonstige europäische Länder.,,,,,,
,,,,,,
Betriebe und Schlafgelegenheiten in Jahreszeile: Jahreswert gleich Jahresdurchschnittswert auf Gemeindeebene.,,,,,,
Doppelbetten zählen als 2 Schlafgelegenheiten.,,,,,,
Für Camping wird 1 Stellplatz in 4 Schlafgelegenheiten umgerechnet.,,,,,,
