© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: November*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2017,16364,10434,52796,35415,"3,2","33,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,8","-17,4","8,6","-5,8","15,4","-53,0"
2010,"63,4","12,8","53,5","3,6","-6,0","114,9"
2011,"-3,4","10,9","1,6","16,1","5,2","-1,3"
2012,"6,3","2,7","7,8","4,0","1,4","-20,2"
2013,"-2,0","7,3","-1,9","8,4","0,1","-10,2"
2014,"-10,1","-9,2","-8,0","-7,9","2,3","-11,5"
2015,"0,2","4,5","-7,0","1,2","-7,2","32,5"
2016,"1,8","3,4","5,7","7,3","3,9","1,4"
2017,"14,8","16,2","14,6","18,0","-0,1","14,3"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"163,4","112,8","153,5","103,6","94,0","214,9"
2011,"157,8","125,2","156,1","120,3","98,9","212,2"
2012,"167,8","128,6","168,2","125,1","100,2","169,3"
2013,"164,5","138,0","165,1","135,6","100,4","152,1"
2014,"147,9","125,3","151,9","124,8","102,7","134,6"
2015,"148,3","130,9","141,3","126,3","95,3","178,3"
2016,"150,9","135,4","149,3","135,6","98,9","180,7"
2017,"173,3","157,4","171,2","160,1","98,8","206,6"
2018,-,-,-,-,-,-
457     Leer                     ,,,,,,
 ,,,,,,
2009,8583,8123,56497,55611,"6,6","20,8"
2010,10839,10312,56563,54792,"5,2","20,8"
2011,10870,10312,57376,56316,"5,3","21,3"
2012,11284,10791,60073,58930,"5,3","21,6"
2013,12015,11436,63464,61842,"5,3","25,4"
2014,11853,11474,63794,62455,"5,4","24,2"
2015,11838,11282,56902,55527,"4,8","21,5"
2016,11032,10701,62247,60627,"5,6","22,6"
2017,12167,11731,71058,70022,"5,8","25,3"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"10,6","9,6","19,2","19,2","7,7","18,9"
2010,"26,3","26,9","0,1","-1,5","-20,7","-0,2"
2011,"0,3",-,"1,4","2,8","1,1","2,4"
2012,"3,8","4,6","4,7","4,6","0,9","1,2"
2013,"6,5","6,0","5,6","4,9","-0,8","17,9"
2014,"-1,3","0,3","0,5","1,0","1,9","-4,7"
2015,"-0,1","-1,7","-10,8","-11,1","-10,7","-11,1"
2016,"-6,8","-5,1","9,4","9,2","17,4","4,8"
2017,"10,3","9,6","14,2","15,5","3,5","12,2"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"126,3","126,9","100,1","98,5","79,3","99,8"
2011,"126,6","126,9","101,6","101,3","80,2","102,3"
2012,"131,5","132,8","106,3","106,0","80,9","103,5"
2013,"140,0","140,8","112,3","111,2","80,2","122,0"
2014,"138,1","141,3","112,9","112,3","81,8","116,3"
2015,"137,9","138,9","100,7","99,8","73,0","103,3"
2016,"128,5","131,7","110,2","109,0","85,7","108,3"
2017,"141,8","144,4","125,8","125,9","88,7","121,5"
2018,-,-,-,-,-,-
458     Oldenburg                ,,,,,,
 ,,,,,,
2009,8503,7803,15202,14002,"1,8","15,4"
2010,8487,7830,15877,14643,"1,9","16,0"
2011,8851,8253,16892,15922,"1,9","16,9"
2012,9001,8336,17176,15783,"1,9","16,5"
2013,9456,8742,16864,15410,"1,8","15,1"
2014,9072,8362,19392,18159,"2,1","17,9"
2015,11462,10540,18734,16812,"1,6","15,2"
2016,11199,10231,20924,18591,"1,9","17,6"
2017,10411,9411,19805,17804,"1,9","16,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"0,7","-0,8","-1,1","-2,8","-1,8","0,4"
2010,"-0,2","0,3","4,4","4,6","4,6","4,2"
2011,"4,3","5,4","6,4","8,7","2,0","5,6"
2012,"1,7","1,0","1,7","-0,9",-,"-2,5"
2013,"5,1","4,9","-1,8","-2,4","-6,5","-8,2"
2014,"-4,1","-4,3","15,0","17,8","19,9","18,0"
2015,"26,3","26,0","-3,4","-7,4","-23,5","-14,7"
2016,"-2,3","-2,9","11,7","10,6","14,3","15,6"
2017,"-7,0","-8,0","-5,3","-4,2","1,8","-7,9"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"99,8","100,3","104,4","104,6","104,6","104,2"
2011,"104,1","105,8","111,1","113,7","106,7","110,0"
2012,"105,9","106,8","113,0","112,7","106,7","107,3"
2013,"111,2","112,0","110,9","110,1","99,8","98,5"
2014,"106,7","107,2","127,6","129,7","119,6","116,2"
2015,"134,8","135,1","123,2","120,1","91,4","99,2"
2016,"131,7","131,1","137,6","132,8","104,5","114,7"
2017,"122,4","120,6","130,3","127,2","106,4","105,7"
2018,-,-,-,-,-,-
459     Osnabrück                ,,,,,,
 ,,,,,,
2009,20248,19017,95898,93304,"4,7","27,2"
2010,23016,20979,99814,96040,"4,3","25,1"
2011,22446,20830,91161,87745,"4,1","24,7"
2012,26211,24564,102755,99711,"3,9","27,1"
2013,26779,24805,106053,98598,"4,0","27,8"
2014,26148,24063,106988,100898,"4,1","28,2"
2015,28139,26620,109411,105207,"3,9","29,9"
2016,29861,27947,111929,106108,"3,7","31,9"
2017,32010,29928,118168,112172,"3,7","31,5"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,9","-6,3","1,2","2,4","9,9","11,2"
2010,"13,7","10,3","4,1","2,9","-8,4","-7,6"
2011,"-2,5","-0,7","-8,7","-8,6","-6,3","-1,6"
2012,"16,8","17,9","12,7","13,6","-3,5","9,5"
2013,"2,2","1,0","3,2","-1,1","1,0","2,7"
2014,"-2,4","-3,0","0,9","2,3","3,3","1,4"
2015,"7,6","10,6","2,3","4,3","-5,0","5,8"
2016,"6,1","5,0","2,3","0,9","-3,6","6,8"
2017,"7,2","7,1","5,6","5,7","-1,5","-1,3"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"113,7","110,3","104,1","102,9","91,6","92,4"
2011,"110,9","109,5","95,1","94,0","85,8","90,9"
2012,"129,4","129,2","107,2","106,9","82,8","99,6"
2013,"132,3","130,4","110,6","105,7","83,6","102,3"
2014,"129,1","126,5","111,6","108,1","86,4","103,7"
2015,"139,0","140,0","114,1","112,8","82,1","109,8"
2016,"147,5","147,0","116,7","113,7","79,1","117,3"
2017,"158,1","157,4","123,2","120,2","77,9","115,7"
2018,-,-,-,-,-,-
460     Vechta                   ,,,,,,
 ,,,,,,
2009,9562,8137,22239,19791,"2,3","36,0"
2010,9194,8332,21023,19398,"2,3","22,4"
2011,9495,8536,22722,20601,"2,4","24,2"
2012,9931,8919,22652,20516,"2,3","25,9"
2013,9661,8621,22550,20293,"2,3","36,9"
2014,9198,8182,21561,19618,"2,3","36,8"
2015,10324,9282,23170,21297,"2,2","32,2"
2016,10721,9769,26392,23614,"2,5","29,5"
2017,11663,10559,27018,24324,"2,3","33,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"5,4","1,1","16,8","16,2","10,9","36,8"
2010,"-3,8","2,4","-5,5","-2,0","-1,7","-37,6"
2011,"3,3","2,4","8,1","6,2","4,7","7,8"
2012,"4,6","4,5","-0,3","-0,4","-4,7","7,1"
2013,"-2,7","-3,3","-0,5","-1,1","2,3","42,3"
2014,"-4,8","-5,1","-4,4","-3,3","0,4","-0,2"
2015,"12,2","13,4","7,5","8,6","-4,3","-12,6"
2016,"3,8","5,2","13,9","10,9","9,7","-8,4"
2017,"8,8","8,1","2,4","3,0","-5,9","12,6"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,2","102,4","94,5","98,0","98,3","62,4"
2011,"99,3","104,9","102,2","104,1","102,9","67,2"
2012,"103,9","109,6","101,9","103,7","98,1","72,1"
2013,"101,0","105,9","101,4","102,5","100,4","102,5"
2014,"96,2","100,6","97,0","99,1","100,8","102,4"
2015,"108,0","114,1","104,2","107,6","96,5","89,5"
2016,"112,1","120,1","118,7","119,3","105,8","82,0"
2017,"122,0","129,8","121,5","122,9","99,6","92,3"
2018,-,-,-,-,-,-
461     Wesermarsch              ,,,,,,
 ,,,,,,
2009,6880,6475,24239,22083,"3,5","21,3"
2010,6801,6274,22334,19724,"3,3","19,9"
2011,8248,7699,26375,24348,"3,2","19,6"
2012,8412,7968,27707,25914,"3,3","15,9"
2013,11799,11289,43572,40988,"3,7","29,8"
2014,11342,10914,38830,36627,"3,4","27,8"
2015,9796,9320,33810,31554,"3,5","24,5"
2016,10255,9780,33241,30892,"3,2","22,8"
2017,8954,8487,30252,26973,"3,4","22,9"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-25,7","-23,9","-25,6","-25,2","0,2","-20,9"
2010,"-1,1","-3,1","-7,9","-10,7","-6,8","-6,6"
2011,"21,3","22,7","18,1","23,4","-2,6","-1,3"
2012,"2,0","3,5","5,1","6,4","3,0","-18,7"
2013,"40,3","41,7","57,3","58,2","12,1","87,2"
2014,"-3,9","-3,3","-10,9","-10,6","-7,3","-6,9"
2015,"-13,6","-14,6","-12,9","-13,9","0,8","-11,8"
2016,"4,7","4,9","-1,7","-2,1","-6,1","-6,9"
2017,"-12,7","-13,2","-9,0","-12,7","4,2","0,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"98,9","96,9","92,1","89,3","93,2","93,4"
2011,"119,9","118,9","108,8","110,3","90,8","92,2"
2012,"122,3","123,1","114,3","117,3","93,5","74,9"
2013,"171,5","174,3","179,8","185,6","104,8","140,3"
2014,"164,9","168,6","160,2","165,9","97,2","130,6"
2015,"142,4","143,9","139,5","142,9","98,0","115,2"
2016,"149,1","151,0","137,1","139,9","92,0","107,2"
2017,"130,1","131,1","124,8","122,1","95,9","107,8"
2018,-,-,-,-,-,-
462     Wittmund                 ,,,,,,
 ,,,,,,
2009,12129,12043,60876,60602,"5,0","14,4"
2010,12645,12502,58994,58578,"4,7","12,4"
2011,13338,13223,68507,68151,"5,1","16,1"
2012,13591,13400,63553,62963,"4,7","13,5"
2013,14276,14183,70160,69712,"4,9","15,6"
2014,14011,13911,68717,68219,"4,9","16,4"
2015,13347,13188,63476,62995,"4,8","15,2"
2016,13862,13678,69832,69346,"5,0","15,3"
2017,14340,14223,75210,74853,"5,2","16,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"6,7","7,0","2,2","2,5","-4,3","0,4"
2010,"4,3","3,8","-3,1","-3,3","-7,0","-13,7"
2011,"5,5","5,8","16,1","16,3","10,1","29,5"
2012,"1,9","1,3","-7,2","-7,6","-9,0","-16,2"
2013,"5,0","5,8","10,4","10,7","5,1","15,4"
2014,"-1,9","-1,9","-2,1","-2,1","-0,2","5,1"
2015,"-4,7","-5,2","-7,6","-7,7","-3,0","-7,2"
2016,"3,9","3,7","10,0","10,1","5,9","0,6"
2017,"3,4","4,0","7,7","7,9","4,1","5,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"104,3","103,8","96,9","96,7","93,0","86,3"
2011,"110,0","109,8","112,5","112,5","102,3","111,8"
2012,"112,1","111,3","104,4","103,9","93,2","93,6"
2013,"117,7","117,8","115,3","115,0","97,9","108,0"
2014,"115,5","115,5","112,9","112,6","97,7","113,5"
2015,"110,0","109,5","104,3","103,9","94,8","105,3"
2016,"114,3","113,6","114,7","114,4","100,4","106,0"
2017,"118,2","118,1","123,5","123,5","104,5","111,8"
2018,-,-,-,-,-,-
,,,,,,
1) bis 2012 sonstige europäische Länder.,,,,,,
,,,,,,
Betriebe und Schlafgelegenheiten in Jahreszeile: Jahreswert gleich Jahresdurchschnittswert auf Gemeindeebene.,,,,,,
Doppelbetten zählen als 2 Schlafgelegenheiten.,,,,,,
Für Camping wird 1 Stellplatz in 4 Schlafgelegenheiten umgerechnet.,,,,,,
